event,radiator,recoiler_before,recoiler_after,daughter_b,daughter_c,radiator_pid,daughter_b_pid,daughter_c_pid,recoiler_pid,scale,Q,Q2,z,z_lab,residual
2919,5,6,17,15,16,1,1,21,-1,1.970220685005188,4.548023783834957,20.684520338328433,0.7509796992874277,0.7108410854421681,2.535125055090992e-06
2920,5,6,9,7,8,-3,-3,21,1,0.9182199239730835,1.9184715837472546,3.6805332176456993,0.3963566056325272,0.40650417802883604,2.29381294792922e-05
2920,12,15,18,16,17,1,1,21,21,0.6268415451049805,1.2753737182581346,1.62657812122358,0.45767615297198677,0.4653801210206796,2.2147341780217697e-05
2921,5,6,9,7,8,-2,-2,21,2,1.0089541673660278,2.749735998597976,7.561048061985608,0.841929068579026,0.11472983317310795,1.778427213172399e-06
2921,9,8,12,10,11,2,2,21,21,0.71372389793396,1.5821901583856213,2.5033256972923175,0.7281795442232107,0.7419612745441727,9.110146964621636e-06
2921,10,11,15,13,14,2,2,21,21,0.6359385848045349,1.2748996846473413,1.6253692059138904,0.5634487407617607,0.6094192130966304,6.8774065239596736e-06
2923,6,5,9,7,8,-2,-2,21,1,0.7042306661605835,2.4086667184849175,5.8016753607369,0.9073485861958167,0.3779440508912023,1.798917651681143e-05
2923,9,8,12,10,11,1,1,21,21,0.6495410799980164,1.3914402252119968,1.9361059003380126,0.3562454048117079,0.2976809114446314,1.4336969316440132e-05
2924,5,6,9,7,8,-1,-1,21,2,1.246672511100769,6.2231387805365355,38.72745628181776,0.9582314828509634,0.8314296650001402,1.0785188303225258e-05
2924,7,8,12,10,11,-1,-1,21,21,0.9681344628334045,1.9489550605732966,3.7984258281342624,0.5693007196857993,0.5495882454080399,4.890215123123508e-07
2924,9,15,18,16,17,2,2,21,21,0.7630828619003296,1.6073001681026882,2.5834138303829297,0.6710992112185007,0.6851144585749694,5.619061722558291e-06
2926,5,6,57,55,56,2,2,21,-2,0.8503168225288391,2.4291559419350612,5.9007985902384155,0.8596018125021059,0.8594645795468318,6.877107871090286e-06
2926,25,24,63,61,62,2,2,21,21,0.7535533905029297,1.6365361332221766,2.6782505153417935,0.7072167338644998,0.703681504163874,5.442331663924919e-06
2927,6,5,9,7,8,2,2,21,-1,0.5959826707839966,2.1505633952934087,4.6249229171759145,0.9180995180779399,0.9527383820960813,1.7989102457258412e-06
2927,7,8,12,10,11,2,2,21,21,0.5800440907478333,1.2491957580749535,1.560490041992458,0.7059763878280642,0.901976822693955,1.131801805004969e-06
2928,6,5,9,7,8,1,1,21,-1,1.442389726638794,3.375339459665214,11.392916467973059,0.7618672484951535,0.733430464016379,2.579235616137839e-06
2928,7,10,18,16,17,1,1,21,21,0.5700596570968628,1.265426370113971,1.6013038981798209,0.32871834154142043,0.37290861964899175,2.5299082467480967e-07
2930,5,6,9,7,8,1,1,21,-3,1.179723858833313,3.114484425746805,9.700013238219405,0.8282839431176593,0.9252842826989705,2.2928006948220846e-05
2930,13,12,16,14,15,-2,-2,21,21,0.58359694480896,2.1745426772839984,4.728635855329459,0.9236283099605319,0.7669727406667521,1.491307735824204e-06
2932,5,6,9,7,8,1,1,21,-3,4.440279006958008,9.155311250343336,83.81972409066326,0.6220686162788378,0.6299319136894144,2.7906179215239586e-06
2938,6,5,9,7,8,-2,-2,21,2,1.0287655591964722,3.1437533518645213,9.883185137359412,0.8793703395984782,0.038561129495457355,8.293146314011901e-05
2938,7,8,12,10,11,-2,-2,21,21,0.9126676321029663,1.9924655822566326,3.9699190964772617,0.7084468418912423,0.041806112788314684,5.992045778895348e-07
2938,9,12,15,13,14,2,2,21,21,0.6594501733779907,1.5336720635797205,2.3521499986048786,0.7640331064115257,0.7926102662456214,2.3046600788220323e-05
2939,6,5,17,15,16,-2,-2,21,1,1.179719090461731,2.534726312873907,6.424837481175351,0.6880700297466394,0.42080000729038597,7.630325796988134e-06
2939,15,27,35,33,34,-2,-2,21,21,0.6380673050880432,1.3538546112877416,1.8329223085050819,0.6855905877004773,0.6710647496632036,3.815499355627006e-06
2944,6,5,9,7,8,-1,-1,21,1,0.7003418803215027,1.6929049865574721,2.865927293511155,0.7888311050518949,0.5347118848942243,3.2592802201718575e-05
2944,9,8,12,10,11,1,1,21,21,0.6473327875137329,1.8439470703503302,3.400140798253566,0.8617616148155435,0.9097590151919834,2.7007853158043616e-05
2946,5,6,9,7,8,2,2,21,-1,0.8796356320381165,1.8981618104598361,3.603018258688163,0.6969030000874195,0.5909807631993146,1.3345096138790277e-07
2947,5,6,9,7,8,2,2,21,-2,0.9391257166862488,2.4600748633867293,6.051968333467236,0.8263860378588922,0.827695127485251,2.6745442474698986e-05
2947,9,8,12,10,11,-2,-2,21,21,0.6542776823043823,3.6822437345706223,13.558918920784603,0.9676230842533702,0.7188812992778071,1.1984149458526085e-06
2952,6,5,13,11,12,-2,-2,21,2,0.616763174533844,1.4398452176572596,2.0731542508104814,0.7697701327802182,0.5258295576633982,1.706079013456438e-05
2957,5,6,9,7,8,-2,-2,21,3,0.8908570408821106,1.8896219665825782,3.57067117659141,0.6764267327625039,0.6766894692309668,1.9085124309760767e-06
2959,6,5,9,7,8,1,1,21,-1,0.9672348499298096,2.003450097199854,4.013812291970104,0.6466274904600768,0.6876489932962863,5.035545766569244e-05
2959,9,8,12,10,11,-1,-1,21,21,0.6603765487670898,1.3208751308669464,1.744711111342773,0.5360603875865207,0.13990657100458131,2.2017361984548682e-05
2961,5,6,9,7,8,1,1,21,-1,0.5452430844306946,1.0905763780341327,1.1893568363260476,0.6592401242238435,0.6869688426857199,3.145681715863782e-05
2965,5,6,9,7,8,1,1,21,-3,0.9108352661132812,2.2683503188936607,5.145413169224972,0.21860358143436914,0.20634406038087538,1.9231159454466913e-06
2969,5,6,9,7,8,-2,-2,21,1,0.7474755644798279,1.4951828053397511,2.235571621383648,0.5141258509105726,0.6754127296041748,9.658042902786536e-05
2971,5,6,9,7,8,-3,-3,21,1,0.7058110237121582,1.432766680173691,2.0528203598159394,0.630579022061262,0.4596878934904504,2.0239814515607356e-06
2975,6,5,9,7,8,-3,-3,21,1,0.6181455850601196,2.0021231263075534,4.008497012895532,0.15973485578962274,0.15940334872667192,2.3263862559703575e-05
2977,6,5,9,7,8,-1,-1,21,3,1.058854103088379,2.9494253518824554,8.699109906326946,0.8498923749327771,0.9048481365940633,2.0314278186860853e-06
2977,7,10,15,13,14,-1,-1,21,21,0.5403683185577393,1.5811580237303664,2.5000606960069183,0.8706202295227506,0.9481619968206856,3.0501188267260937e-06
2979,6,5,9,7,8,2,2,21,-2,0.8687765002250671,2.0973641451444873,4.398936357337667,0.7854378181776726,0.785443827829219,9.392839132236459e-06
2979,7,10,18,16,17,2,2,21,21,0.6243329644203186,1.3577609755418514,1.8435148667043597,0.7136464824694665,0.8571267070096712,1.909820856206421e-06
2981,5,6,9,7,8,1,1,21,-2,0.7548520565032959,1.7323912388617297,3.001179404484879,0.7541571738943316,0.7497860656275595,2.4897901835465636e-06
2982,6,5,9,7,8,2,2,21,-2,0.9449164867401123,2.213644085343432,4.9002201365759595,0.7668457700110676,0.7669147882399886,3.484850088694185e-05
2982,7,8,12,10,11,2,2,21,21,0.8566555976867676,1.7331394238810067,3.003772262610588,0.44873984034171754,0.3349771544162614,1.907379482623299e-05
2987,5,6,9,7,8,-1,-1,21,2,0.6499921083450317,1.356499523089411,1.8400909561417995,0.6630202025565366,0.7483787189432486,6.51855839653688e-05
2987,9,8,12,10,11,2,2,21,21,0.5962437987327576,1.1655536390444277,1.358515285489708,0.6150996404407046,0.7064474467927253,9.187007711096778e-05
2996,6,5,9,7,8,-2,-2,21,2,0.6052646636962891,1.2308942441037767,1.515100640167808,0.6122073904025348,0.07796492353699354,0.0001942220488322705
2997,6,5,9,7,8,-1,-1,21,1,2.2852370738983154,4.580941232976576,20.98502257998495,0.5354222734603573,0.6987050519684672,8.09224979261457e-06
2997,9,8,12,10,11,1,1,21,21,1.3001701831817627,2.6780433937945474,7.1719164190466165,0.38965844479368866,0.7000471002260784,4.265611931549996e-06
2997,10,11,18,16,17,1,1,21,21,0.6952896118164062,1.3932061504801163,1.9410233777356245,0.5562469428783527,0.7363764732794901,9.541398640621973e-07
3000,6,5,13,11,12,-2,-2,21,1,1.1855725049972534,3.3096262110891805,10.953625657128526,0.8503130622523107,0.8165639679021489,6.062575476531035e-06
3000,13,12,16,14,15,1,1,21,21,0.8855363726615906,2.670091027334082,7.1293860942499725,0.8760512087692294,0.9162070817406115,1.9788831831257377e-06
3000,14,17,34,32,33,1,1,21,21,0.5703893899917603,1.3441601860952337,1.8067666058835732,0.7778223295538268,0.9043487636667057,4.498694868058066e-06
3001,11,12,25,23,24,-2,-2,21,21,0.5802538990974426,1.1618901457822417,1.3499887108658788,0.5654390867131406,0.505574149385875,9.818859657791072e-06
3002,5,6,9,7,8,2,2,21,-2,1.3019447326660156,4.949219258828041,24.494771271954384,0.9255038645811545,0.9421669633979128,2.985761493927542e-06
3005,5,6,19,17,18,2,2,21,-2,0.5985751152038574,1.4447628787929763,2.087339775938168,0.26602356116536535,0.2352118929779139,6.8773015933483e-06
3005,10,9,13,11,12,3,3,21,21,0.6553517580032349,7.742328905071524,59.94365687430603,0.9928130656790625,0.81949142393589,4.5604838292061844e-05
3010,5,6,9,7,8,-2,-2,21,2,1.05673086643219,3.3724116296553097,11.37316019983438,0.8906896707263375,0.19685096021490603,1.31542738197887e-05
3011,16,15,22,20,21,-3,-3,21,21,0.8631574511528015,2.5309403326066837,6.405658967215231,0.8706821127628833,0.8820650981890351,3.448460000132843e-07
3011,20,21,28,26,27,-3,-3,21,21,0.7044804096221924,1.4089702560109796,1.9851971823236454,0.5575186522408223,0.5229760311403234,1.2168876161112964e-06
3012,5,6,9,7,8,2,2,21,-3,0.6527871489524841,1.4171154673406356,2.008216247776068,0.710155557156722,0.7431366913364182,1.336050319703616e-07
3016,6,5,9,7,8,2,2,21,-3,0.970202624797821,2.3131273644525625,5.350558204179257,0.7752186725523149,0.9251475867920854,7.667446992706728e-05
3016,7,8,12,10,11,2,2,21,21,0.7091666460037231,1.413208683407383,1.9971587828580288,0.542432123636898,0.4865487839310406,7.033954267964004e-05
3018,6,5,13,11,12,2,2,21,-4,2.048339605331421,5.601384233339274,31.3755053295018,0.8415409070931332,0.8664187583627341,2.457562461863554e-07
3018,11,12,31,29,30,2,2,21,21,0.7420870065689087,1.9823767040068971,3.9298173965892493,0.836007509858399,0.879004737290361,3.725290298461914e-07
3018,24,23,34,32,33,-1,-1,21,1,0.6786965727806091,1.4334372440395229,2.0547423325996226,0.3725371708171715,0.337558436249814,1.721277628584629e-06
3023,6,5,9,7,8,-1,-1,21,2,0.6135262250900269,1.7092325310308059,2.9214758451339744,0.8535344499743358,0.5732723265994403,1.3670549677000057e-07
3024,6,5,9,7,8,2,2,21,-1,0.9415056109428406,1.9978015680804957,3.9912111054248873,0.35083464263828784,0.35431126966043003,8.872894681123482e-06
3025,5,6,9,7,8,2,2,21,-2,0.8244069218635559,2.851644759604045,8.13187783497721,0.9026204964233179,0.9526455008894757,6.082618954850527e-05
3029,6,5,9,7,8,1,1,21,-3,0.9884461760520935,2.3341566869866357,5.448287439404427,0.7704322842735181,0.45172893433683214,8.110188844528677e-07
3031,6,5,9,7,8,1,1,21,-1,0.8133132457733154,2.221834166579247,4.936547063778899,0.1775499107593948,0.2359311378580553,3.519427468734688e-06
3031,9,8,12,10,11,-1,-1,21,21,0.7724677920341492,2.5691720926140915,6.6006452414670695,0.9011230491380046,0.9058367238037952,2.3842352670140448e-06
3031,7,13,21,19,20,1,1,21,21,0.5861573815345764,1.2228700003144377,1.495411037669033,0.40131819760173376,0.32961829661307696,1.9314112360500873e-07
3031,10,15,18,16,17,-1,-1,21,21,0.6210946440696716,1.344788016920122,1.8084548104519547,0.7091743463478343,0.9283327110879256,4.046351263114494e-06
3032,6,5,9,7,8,2,2,21,-2,0.7020246982574463,1.4690552900759088,2.1581234453000127,0.6607692282883705,0.6269498465775886,4.825253697700377e-05
3033,5,6,9,7,8,2,2,21,-2,0.5987000465393066,1.8893658979519843,3.569703496343908,0.8901179735493948,0.9131805304869203,2.412035570577477e-07
3035,5,6,9,7,8,-2,-2,21,1,0.8789511919021606,2.0920931140890184,4.376853598018687,0.7766490294240562,0.8436945195431681,2.669762502188819e-07
3036,5,6,9,7,8,1,1,21,-2,0.7810131907463074,1.7365008687010075,3.0154352669993534,0.728249628650023,0.6620746967493827,4.973071843412736e-05
3037,6,5,9,7,8,2,2,21,-2,0.8596599698066711,1.7258376667126225,2.978515651844069,0.5531159151207906,0.4181320599845785,7.62945273868887e-06
3038,6,5,9,7,8,-1,-1,21,3,0.6144768595695496,1.767898737846475,3.1254659472791593,0.1694656048592793,0.08501658136210284,4.720871925976698e-06
3041,5,6,13,11,12,1,1,21,-2,1.668189287185669,3.837497035157769,14.726383494844669,0.7488978632629703,0.5835985950410995,2.666641796853137e-07
3041,16,17,29,27,28,1,1,21,21,0.5590878129005432,1.2439117252156329,1.5473163801289322,0.3282219704383285,0.3316154801713014,1.6694613738969162e-06
3041,23,22,35,33,34,1,1,21,21,0.5488592982292175,1.1572551414304084,1.3392394623671144,0.6840033332567862,0.7750038871146488,1.2895370968186092e-07
3042,6,5,9,7,8,-2,-2,21,2,1.0869098901748657,2.441595263733599,5.961387431886343,0.2853882435819398,0.9433519571631647,1.4365662275725848e-05
3042,9,8,12,10,11,2,2,21,21,0.6101779937744141,2.14310037577909,4.592879220664478,0.9130793796718734,0.9900336391825358,1.8246860150642219e-06
3043,5,6,9,7,8,-2,-2,21,2,0.6113035082817078,1.239655827864219,1.536746571557722,0.4559175404197051,0.27288877431173275,4.4728311955343587e-07
3045,5,6,9,7,8,1,1,21,-1,1.2377220392227173,21.101357884423564,445.26730456652456,0.99654876441522,0.999664700056446,1.6777567918790394e-05
3045,9,10,15,13,14,-1,-1,21,3,0.6720198392868042,5.2668540561646315,27.739751648937833,0.9835105011816726,0.992519803785853,3.3730503126760425e-06
3048,6,5,9,7,8,-1,-1,21,2,1.1607029438018799,2.3226273656882,5.394597879843707,0.5257862653169244,0.5870747419367607,1.574736490707092e-06
3049,5,6,13,11,12,-1,-1,21,2,0.5816014409065247,1.3018316106129588,1.6947655423911305,0.7411509821179151,0.7576020664758286,1.922480805880034e-06
3050,6,5,9,7,8,1,1,21,-2,1.18021821975708,2.8033019116695157,7.858501607969962,0.7710172209738386,0.7721623172638572,1.7541212841149833e-05
3050,9,10,15,13,14,-2,-2,21,21,0.6790316700935364,1.8322405956316092,3.357105600280474,0.8408042767167809,0.6365351517810509,5.5689688506122005e-06
3051,5,6,9,7,8,2,2,21,-2,1.0843358039855957,4.419467096967324,19.531689421176786,0.9360217120890403,0.947174541385264,5.545795012203024e-06
3051,7,8,12,10,11,2,2,21,21,0.7275799512863159,1.4552308557040738,2.117696843393211,0.5220568959340957,0.5944296814625792,4.292181126889326e-06
3051,9,12,15,13,14,-2,-2,21,21,0.6672124862670898,1.4882668651116062,2.2149382617891282,0.7344464464342378,0.7355049155327347,2.7069303579009994e-07
3052,6,5,32,30,31,-1,-1,21,2,0.7901325821876526,2.1062029459117815,4.436090849367466,0.8346113983296983,0.8234978268386928,4.293215649163448e-06
3052,14,13,23,21,22,-2,-2,21,21,0.9913262724876404,2.5201089175577613,6.350948956354151,0.8118729396399963,0.80686757289563,2.349332404029175e-06
3052,15,16,29,27,28,2,2,21,21,0.9383900761604309,1.8955773961433078,3.5932136647694426,0.5829548335915413,0.09723682188903339,7.113491329449498e-06
3052,32,31,44,42,43,2,2,21,21,0.6132510304450989,1.3235956252376666,1.7519053791482895,0.7061878441533003,0.851260151757827,2.7903792065418543e-06
3054,6,5,9,7,8,3,3,21,-2,0.7679471969604492,2.29848730700604,5.283043900467877,0.8777662674495605,0.6517405347402198,2.130918152045472e-07
3055,5,6,9,7,8,3,3,21,-2,0.8627651333808899,2.4950172207797485,6.225110931987501,0.8664787163025839,0.2021224172825061,1.3654556509232052e-05
3057,5,6,9,7,8,-2,-2,21,1,1.199173092842102,3.5251694610569273,12.426819729168386,0.8676042644479227,0.6336685397072351,8.024576225987188e-06
3057,9,8,12,10,11,1,1,21,21,0.864246666431427,5.521811433768938,30.49040151010137,0.9749502281058495,0.9949986362905653,1.062260502672612e-05
3057,7,12,15,13,14,-2,-2,21,21,0.7770761251449585,1.5567758074839728,2.4235509147673753,0.4937325136885892,0.635036211834085,1.9133863070157192e-07
3058,6,5,9,7,8,1,1,21,-1,1.066150188446045,2.154445180815507,4.641634037139162,0.580684647778321,0.45716905767152977,2.9802322387695312e-08
3060,6,5,9,7,8,1,1,21,-2,1.1005420684814453,2.5963390353960256,6.740976386721164,0.7688740163792632,0.8260545390623157,2.132514968997489e-06
3061,6,5,9,7,8,-4,-4,21,2,5.516855239868164,11.31454573733745,128.01894524230107,0.3998397888871651,0.330906952604058,9.55999787589636e-07
3061,10,23,11,12,13,2,2,21,21,3.493730306625366,7.128840268234708,50.8203635700047,0.4676700925490384,0.40213533583521355,0.011325384287372692
3063,6,5,13,11,12,2,2,21,-4,0.8300830125808716,2.180209886361623,4.7533151485889595,0.8280346371916739,0.9916026780326768,1.734945723751531e-06
3064,7,8,12,10,11,2,2,21,21,0.6042870283126831,1.2276977310230877,1.5072417187592375,0.6156756273761922,0.2248385207526839,4.289142392452603e-08
3067,6,5,9,7,8,2,2,21,-3,0.8077603578567505,1.6228890747043994,2.633768948794901,0.4588183494959178,0.3384685302100167,2.1579192868675496e-05
3072,6,5,13,11,12,2,2,21,-1,0.7586244344711304,1.5431367875408684,2.381271145061951,0.6090809183429604,0.652162803185784,6.522237573662405e-07
3078,6,5,9,7,8,1,1,21,-1,1.4730491638183594,3.424769859381468,11.72904858972776,0.7572209647397433,0.7581968822005767,3.439038213909067e-06
3078,9,8,12,10,11,-1,-1,21,21,0.8229087591171265,3.574460934220478,12.776770970268334,0.9443205306406544,0.8275344226026203,2.286017342029986e-06
3082,6,5,9,7,8,1,1,21,-4,1.677549123764038,9.38402648358529,88.05995304463009,0.9669954479309766,0.9737705699982606,1.9550323486328125e-05
3082,7,10,15,13,14,1,1,21,21,1.223957896232605,4.6783496721539395,21.886955654942874,0.926485016947651,0.9578019931893679,5.507336179954404e-06
3082,12,11,21,19,20,-4,-4,21,21,1.036560297012329,2.3919147608858062,5.721256223343403,0.8201337027391483,0.7993163231182112,3.8172866277246174e-07
3082,18,17,30,28,29,1,1,21,21,0.752632200717926,1.5466874430813284,2.3922420465854577,0.6317612484724648,0.9248464235913244,7.864948286801833e-06
3084,5,6,13,11,12,2,2,21,-2,1.3113596439361572,4.554151255938857,20.740293661969467,0.9092380146477903,0.9377601117290761,2.5288109106536417e-07
3084,11,12,16,14,15,2,2,21,21,0.6086016297340393,1.4470113083847793,2.093841726593431,0.2677148588735569,0.226142205616747,1.8745281734182126e-06
3086,6,5,9,7,8,2,2,21,-3,0.9760214686393738,2.214396992627986,4.903554040959867,0.7418722514948414,0.7419427222790018,8.530012084864832e-06
3086,19,18,22,20,21,-3,-3,21,21,0.7107893228530884,1.6569199431439101,2.745383697988018,0.777138635484243,0.8574215671460218,1.7724440230007542e-06
3088,6,5,9,7,8,-2,-2,21,2,0.9089898467063904,2.897460007507537,8.395274495105575,0.890746230174907,0.38052340032290627,7.277510501729024e-05
3088,9,8,12,10,11,2,2,21,21,0.9046210646629333,1.8439026632927449,3.3999770316980777,0.5985337910409392,0.6536624265241741,6.47937375952511e-05
3089,6,5,9,7,8,-2,-2,21,2,0.9024070501327515,2.170234988713274,4.709919906235306,0.7827218623759084,0.7828067247590261,3.815424792010711e-06
3089,7,10,15,13,14,-2,-2,21,21,0.6551920771598816,1.3196167933284113,1.7413884812343587,0.47281390825289643,0.5800616923245699,3.0161234938783323e-06
3089,12,11,18,16,17,2,2,21,21,0.595902681350708,1.3196395446968332,1.7414485279276652,0.7314831306584505,0.7318160528384602,1.7192769677725715e-06
3090,5,6,9,7,8,-1,-1,21,2,1.0850971937179565,2.2369083490337256,5.0037589619767875,0.6292695889726968,0.35304325371533607,4.4015215300744564e-07
3091,5,6,9,7,8,-2,-2,21,3,1.0171693563461304,2.4012515865055635,5.766009181695487,0.7699853003346786,0.9276216706412608,1.4507841630898028e-06
3094,17,18,45,43,44,2,2,21,21,1.4654242992401123,7.0437416697683926,49.614296710431624,0.954760417640437,0.8921877957509805,1.4999334471973755e-05
3094,43,66,69,67,68,2,2,21,21,0.7510292530059814,1.5022031234615516,2.2566142241376417,0.5164383113925063,0.5186935744661798,6.697238997889826e-07
3099,6,5,9,7,8,-1,-1,21,2,1.0526984930038452,2.130528657737673,4.539152361441491,0.4369365876713219,0.13211095378298232,9.472498342581283e-07
3102,6,5,9,7,8,1,1,21,-1,0.653961181640625,3.4815256442150297,12.12102081132688,0.9637018258125327,0.9473365680523641,6.841970025754258e-07
3103,6,5,9,7,8,1,1,21,-3,1.2972058057785034,4.558360096585994,20.778646770147468,0.9116611929798766,0.9640740886545036,8.120244200671388e-06
3103,19,18,22,20,21,1,1,21,21,0.6047651767730713,1.2522735645014882,1.5681890803492626,0.6492580976296408,0.7384822789101843,2.1955357957791876e-05
3105,6,5,9,7,8,1,1,21,-1,0.5742672681808472,1.3607212752831963,1.8515623890083281,0.7797938256542991,0.8098569025900669,5.394798512999319e-05
3106,6,5,9,7,8,-2,-2,21,1,0.9625012278556824,1.9411588615983644,3.7680977259618578,0.5719363579320306,0.41203866193437694,2.1579212161957254e-05
3106,9,8,12,10,11,1,1,21,21,0.7156550884246826,1.4648634420139723,2.1458249037490225,0.4380572734632007,0.17151912036530367,4.8851964590964595e-05
3107,6,5,9,7,8,1,1,21,-1,0.880439817905426,2.153084964636075,4.635774864941928,0.7931764098767625,0.7956941316521252,3.139021056359069e-05
3107,9,8,12,10,11,-1,-1,21,21,0.609041690826416,2.5066166994046464,6.283127277734244,0.9380684621716928,0.12560219556428742,3.7837134469546046e-06
3110,5,6,9,7,8,-2,-2,21,2,1.151837706565857,2.3861470196892305,5.693697599571798,0.6372482261586594,0.6352121372127716,3.8656955275156637e-07
3111,5,6,9,7,8,1,1,21,-2,0.7038726806640625,1.446508457340768,2.0923867171583685,0.4154447807600012,0.4857105037389381,6.436887701289409e-07
3112,5,6,9,7,8,-1,-1,21,2,0.545890748500824,1.1499653476945328,1.3224203008982078,0.6830969670284563,0.6387385640659254,4.2585599954839647e-05
3113,5,6,9,7,8,1,1,21,-3,1.4227465391159058,4.950827455601281,24.51069249513545,0.9095587149972928,0.954427538695176,1.1426696313214386e-05
3113,9,8,12,10,11,-3,-3,21,21,0.7811062932014465,1.9559014238355554,3.8255503797619532,0.8130691606256641,0.4132661494045907,1.1940703159256818e-06
3113,7,12,19,17,18,1,1,21,21,0.6256697177886963,1.7454458165049165,3.0465810983545145,0.8536736454456327,0.9837371450478057,1.9661911387368362e-06
3117,5,6,13,11,12,2,2,21,-2,1.1751229763031006,2.512240043189672,6.311350034605645,0.6821664808972642,0.6659319330492033,5.552208703844103e-06
3119,6,5,9,7,8,-2,-2,21,2,0.7567881345748901,1.559469925783866,2.431946449424337,0.40616026918233544,0.267994364042377,3.8146984297780405e-05
3119,9,8,12,10,11,2,2,21,21,0.7110866904258728,1.4122350774389396,1.9944079139489679,0.60900949096061,0.6019067139793682,2.2967548262139687e-05
3122,6,5,9,7,8,1,1,21,-1,1.0910148620605469,2.330694791442219,5.432138210855888,0.3374558372061892,0.23946091373378875,8.20404672643205e-06
3123,5,6,9,7,8,-1,-1,21,2,0.9422550797462463,2.1688926472277292,4.704095315198507,0.2709516031868708,0.36129539901577407,3.0517609047804194e-05
3123,7,8,12,10,11,-1,-1,21,21,0.5514946579933167,1.1098022367363183,1.231661004664935,0.4783983455358199,0.7555304295416063,1.705992940041667e-05
3124,6,5,9,7,8,-3,-3,21,2,0.9167090654373169,2.1111777545838817,4.45707151144984,0.7613120390025366,0.7848916364587305,3.687337426026325e-06
3126,5,6,9,7,8,1,1,21,-2,0.582659125328064,3.0590019398440105,9.35749286796942,0.9627755721546083,0.9669958039463606,1.6750602025319184e-05
3127,5,6,13,11,12,2,2,21,-3,0.6781604290008545,1.852808768298144,3.432900331882485,0.8455335679265262,0.9031947526458948,1.9560434807576352e-07
3129,6,5,9,7,8,2,2,21,-1,0.864437460899353,3.444047740730162,11.861464840428532,0.93356054815852,0.9354797652980334,0.00011087132557611682
3131,6,5,9,7,8,1,1,21,-1,0.6323205232620239,2.000811342147338,4.003246026865432,0.8904393465385694,0.9007337479439611,6.743495761743046e-07
3131,9,8,12,10,11,-1,-1,21,21,0.577881395816803,1.6252422640938242,2.64141241699682,0.8574076924479163,0.8685565462268315,2.81549150164294e-07
3133,6,5,9,7,8,-1,-1,21,1,0.7675079703330994,2.85022511503227,8.123783206360716,0.9223348379461117,0.5367026042971715,4.1880205952035325e-05
3134,6,5,9,7,8,-2,-2,21,2,1.3648360967636108,2.729754440400238,7.451559304884816,0.5110290810429055,0.6578026025581662,7.450580596923828e-08
3134,9,8,19,17,18,2,2,21,21,0.5807960033416748,1.173634188815661,1.3774172091569943,0.6028434565920932,0.5754427744828415,2.775778771966272e-07
3136,29,30,34,32,33,1,1,21,21,0.6624746918678284,1.3329811619855456,1.7768387782083357,0.47661017522671695,0.6869847345975212,5.396442719526235e-06
3137,6,5,19,17,18,-2,-2,21,2,0.619728147983551,1.2413529113647934,1.5409570505538488,0.5590121094436432,0.5669757792954367,1.2027757275983176e-05
3140,5,6,9,7,8,-2,-2,21,2,1.1217284202575684,2.3311081510724994,5.4340652119966455,0.6431556411363987,0.561804815427482,2.5589853969270845e-05
3140,9,8,12,10,11,2,2,21,21,0.7466351985931396,1.4997899414956564,2.249369868611544,0.5697518387641616,0.5024889305124266,5.396113537672174e-06
3140,10,11,15,13,14,2,2,21,21,0.7105773687362671,1.4184319063909834,2.0119490730679592,0.5379048731197283,0.8752749394818875,2.4426029452450735e-05
3141,6,5,9,7,8,-2,-2,21,2,1.0958925485610962,4.676026624080395,21.86522498910869,0.9419690765395262,0.9439985849659955,3.4387296204491e-06
3146,6,5,9,7,8,2,2,21,-1,0.8797723650932312,2.451759129345847,6.011122828330705,0.850807601197359,0.9080718348212574,2.100258574494196e-05
3146,9,8,12,10,11,-1,-1,21,21,0.593252956867218,1.2418520602973406,1.54219653966475,0.3950940489998205,0.7487694618814362,9.54205313484943e-07
3148,6,5,9,7,8,2,2,21,-1,0.6049350500106812,1.761728762844436,3.1036882338333873,0.8667229703423327,0.8934924533965574,1.537768068835674e-05
3152,5,6,9,7,8,-3,-3,21,2,0.8242090344429016,1.7363574303684222,3.0149371259956297,0.3932051549367269,0.5781979341998892,3.102743815050614e-05
3153,5,6,9,7,8,1,1,21,-2,0.8658057451248169,4.681667389186521,21.918009542972538,0.9647169226821938,0.6365452779743065,9.980995459684965e-06
3153,7,10,15,13,14,1,1,21,-2,0.5451841950416565,1.516126715134298,2.298640216343917,0.8543137942082758,0.8508361241296465,3.864259266820532e-07
3155,6,5,9,7,8,3,3,21,-1,2.6309545040130615,5.892192223453803,34.71792919812947,0.7269637976473121,0.7945320138056455,1.2908224956815072e-06
3156,5,6,9,7,8,2,2,21,-2,0.8558939099311829,3.984163904402766,15.873562017145893,0.9517881651429752,0.9529432015080431,1.2839345827424669e-05
3156,9,8,12,10,11,-2,-2,21,21,0.7740964293479919,1.6240514980727494,2.637543268392341,0.37478516243395515,0.38662589322330276,5.333803990213704e-07
3156,7,15,18,16,17,2,2,21,21,0.673588216304779,1.73338481543752,3.004622918389365,0.8219159446920545,0.9577162685110618,2.2243462243301223e-05
3158,5,6,9,7,8,1,1,21,-2,0.6795082092285156,1.4667869495586523,2.1514639553955766,0.7031391582415335,0.7887236461455621,5.766653120484393e-06
